id,name,cn,val,reference,color,collection
"""300103701410926450120231227HE2""","""8""","""C6""","""53""","""17HE28C6HE28HEXHEXAA""","""BY""","""LYDC6ROSEAAD5317140AA251691"""
"""300103701410926443120231227HE2""","""8""","""C7""","""53""","""17HE28C7HE28HEXHEXAA""","""BY""","""LYDC7MARRONAAD5317140AA251691"""
"""300103701410926436120231227HE2""","""9""","""C1""","""51""","""16HE29C1HE29HEXHEXAA""","""BY""","""LYDC1NOIRAAA5116140AA251691"""
"""300103701410926429120231227HE2""","""9""","""C3""","""51""","""16HE29C3HE29HEXHEXAA""","""BY""","""LYDC3BLEUAAA5116140AA251691"""
"""300103701410926405120231227HE2""","""9""","""C6""","""51""","""16HE29C8HE29HEXHEXAA""","""BY""","""LYDC6TRANSPARENT"""
"""300103701410926412120231227HE2""","""9""","""C7""","""51""","""16HE29C7HE29HEXHEXAA""","""BY""","""LYDC7MARRONAAA5116140AA251691"""
"""300103701410924890120231227HE3""","""BROWN""","""52""","""17HE""","""3BROWNHE3HEXHEXAA""","""BY""","""LYDBROWNMARRONAAA5217145AA251691"""
"""300103701410924883120231227HE3""","""GREY""","""52""","""17HE""","""3GREYHE3HEXHEXAA""","""BY""","""LYDGREYGRISAAA5217145AA251691"""
"""300103701410926399120231227HE3""","""0""","""C1""","""44""","""22HE30C1HE30HEXHEXAA""","""BY""","""LYDC1NOIRAAD4422140AA251691"""
"""300103701410926382120231227HE3""","""0""","""C6""","""44""","""22HE30C6HE30HEXHEXAA""","""BY""","""LYDC6BEIGEAAD4422140AA251691"""
"""300103701410926375120231227HE3""","""0""","""C7""","""44""","""22HE30C7HE30HEXHEXAA""","""BY""","""LYDC7MARRONAAD4422140AA251691"""
"""300103701410926368120231227HE3""","""0""","""C8""","""44""","""22HE30C8HE30HEXHEXAA""","""BY""","""LYDC8TRANSPARENT"""
"""300103701410926351120231227HE3""","""2""","""C1""","""52""","""16HE32C1HE32HEXHEXAA""","""BY""","""LYDC1NOIRAAB5216140AA251691"""
"""300103701410926344120231227HE3""","""2""","""C4""","""52""","""16HE32C4HE32HEXHEXAA""","""BY""","""LYDC4ROUGEAAB5216140AA251691"""
"""300103701410926337120231227HE3""","""2""","""C6""","""52""","""16HE32C6HE32HEXHEXAA""","""BY""","""LYDC6BEIGEAAB5216140AA251691"""
"""300103701410926320120231227HE3""","""2""","""C7""","""52""","""16HE32C7HE32HEXHEXAA""","""BY""","""LYDC7MARRON"""
"""300103701410926313120231227HE3""","""3""","""C1""","""51""","""16HE33C1HE33HEXHEXAA""","""BY""","""LYDC1NOIRAAB5116140AA251691"""
"""300103701410926306120231227HE3""","""3""","""C2""","""51""","""16HE33C2HE33HEXHEXAA""","""BY""","""LYDC2MARRONAAB5116140AA251691"""
"""300103701410926290120231227HE3""","""3""","""C4""","""51""","""16HE33C4HE33HEXHEXAA""","""BY""","""LYDC4ROUGEAAB5116140AA251691"""
"""300103701410926283120231227HE3""","""3""","""C6""","""51""","""16HE33C6HE33HEXHEXAA""","""BY""","""LYDC6ROSEAAB5116140AA251691"""
"""300103701410926276120231227HE3""","""5""","""C1""","""53""","""17HE35C1HE35HEXHEXAA""","""BY""","""LYDC1NOIRAAA5317140AA251691"""
"""300103701410926269120231227HE3""","""5""","""C2""","""53""","""17HE35C2HE35HEXHEXAA""","""BY""","""LYDC2MARRON"""
"""300103701410926252120231227HE3""","""5""","""C3""","""53""","""17HE35C3HE35HEXHEXAA""","""BY""","""LYDC3BLEUAAA5317140AA251691"""
"""300103701410926245120231227HE3""","""5""","""C8""","""53""","""17HE35C8HE35HEXHEXAA""","""BY""","""LYDC8TRANSPARENT"""
"""300103701410926238120231227HE3""","""6""","""C1""","""54""","""12HE36C1HE36HEXHEXAA""","""BY""","""LYDC1NOIRAAA5412140AA251691"""
"""300103701410926221120231227HE3""","""6""","""C2""","""54""","""12HE36C2HE36HEXHEXAA""","""BY""","""LYDC2MARRON"""
"""300103701410926214120231227HE3""","""6""","""C3""","""54""","""12HE36C3HE36HEXHEXAA""","""BY""","""LYDC3BLEUAAA5412140AA251691"""
"""300103701410926207120231227HE3""","""6""","""C7""","""54""","""12HE36C7HE36HEXHEXAA""","""BY""","""LYDC7MARRONAAA5412140AA251691"""
"""300103701410926191120231227HE3""","""7""","""C1""","""50""","""19HE37C1HE37HEXHEXAA""","""BY""","""LYDC1NOIRAAD5019140AA251691"""
"""300103701410926184120231227HE3""","""7""","""C4""","""50""","""19HE37C4HE37HEXHEXAA""","""BY""","""LYDC4ROUGEAAD5019140AA251691"""
"""300103701410926177120231227HE3""","""7""","""C7""","""50""","""19HE37C7HE37HEXHEXAA""","""BY""","""LYDC7MARRONAAD5019140AA251691"""
"""300103701410926160120231227HE3""","""7""","""C8""","""50""","""19HE37C8HE37HEXHEXAA""","""BY""","""LYDC8TRANSPARENT"""
"""300103701410926153120231227HE3""","""8""","""C1""","""44""","""22HE38C1HE38HEXHEXAA""","""BY""","""LYDC1OR"""
"""300103701410926146120231227HE3""","""8""","""C10""","""44""","""22HE38C10HE38HEXHEXAA""","""BY""","""LYDC10ORACA4422135CC251691"""
"""300103701410926139120231227HE3""","""8""","""C3""","""44""","""22HE38C3HE38HEXHEXAA""","""BY""","""LYDC3ARGENTACA4422135CC251691"""
"""300103701410926122120231227HE3""","""8""","""C9""","""44""","""22HE38C9HE38HEXHEXAA""","""BY""","""LYDC9GUNACA4422135CC251691"""
"""300103701410926115120231227HE3""","""9""","""C1""","""53""","""22HE39C1HE39HEXHEXAA""","""BY""","""LYDC1OR"""
"""300103701410926108120231227HE3""","""9""","""C10""","""53""","""22HE39C10HE39HEXHEXAA""","""BY""","""LYDC10ORACA5322140CC251691"""
"""300103701410926092120231227HE3""","""9""","""C3""","""53""","""22HE39C3HE39HEXHEXAA""","""BY""","""LYDC3ARGENTACA5322140CC251691"""
"""300103701410926085120231227HE3""","""9""","""C9""","""53""","""22HE39C9HE39HEXHEXAA""","""BY""","""LYDC9GUNACA5322140CC251691"""
"""300103701410924876120231227HE4""","""GOLDRED""","""53""","""17HE""","""4GOLDREDHE4HEXHEXAA""","""BY""","""LYDGOLDREDROUGE"""
"""300103701410924869120231227HE4""","""SILVERBLACK""","""53""","""17HE""","""4SILVERBLACKHE4HEXHEXAA""","""BY""","""LYDSILVERBLACKNOIR"""
"""300103701410924852120231227HE4""","""SILVERGREY""","""53""","""17HE""","""4SILVERGREYHE4HEXHEXAA""","""BY""","""LYDSILVERGREYGRIS"""
"""300103701410926078120231227HE4""","""0""","""C1""","""50""","""19HE40C1HE40HEXHEXAA""","""BY""","""LYDC1ORAAA5019140CC251691"""
"""300103701410926061120231227HE4""","""0""","""C3""","""50""","""19HE40C3HE40HEXHEXAA""","""BY""","""LYDC3ARGENTAAA5019140CC251691"""
"""300103701410926054120231227HE4""","""0""","""C9""","""50""","""19HE40C9HE40HEXHEXAA""","""BY""","""LYDC9GUNAAA5019140CC251691"""
"""300103701410926047120231227HE4""","""2""","""C1""","""46""","""21HE42C1HE42HEXHEXAA""","""BY""","""LYDC1NOIR"""
"""300103701410926030120231227HE4""","""2""","""C3""","""46""","""21HE42C3HE42HEXHEXAA""","""BY""","""LYDC3BLEUAAA4621140CC251691"""
"""300103701410926023120231227HE4""","""2""","""C5""","""46""","""21HE42C5HE42HEXHEXAA""","""BY""","""LYDC5ROUGEAAA4621140CC251691"""
"""300103701410926016120231227HE4""","""2""","""C9""","""46""","""21HE42C9HE42HEXHEXAA""","""BY""","""LYDC9GUNAAA4621140CC251691"""
"""300103701410926009120231227HE4""","""3""","""C1""","""48""","""19HE43C1HE43HEXHEXAA""","""BY""","""LYDC1OR"""
"""300103701410925996120231227HE4""","""3""","""C3""","""48""","""19HE43C3HE43HEXHEXAA""","""BY""","""LYDC3ARGENT"""
"""300103701410925989120231227HE4""","""3""","""C5""","""48""","""19HE43C5HE43HEXHEXAA""","""BY""","""LYDC5BRONZE"""
"""300103701410925972120231227HE4""","""3""","""C9""","""48""","""19HE43C9HE43HEXHEXAA""","""BY""","""LYDC9ARGENTAAD4819140CC251691"""
"""300103701410925965120231227HE4""","""4""","""C1""","""49""","""19HE44C1HE44HEXHEXAA""","""BY""","""LYDC1OR"""
"""300103701410925958120231227HE4""","""4""","""C3""","""49""","""19HE44C3HE44HEXHEXAA""","""BY""","""LYDC3ARGENTAAA4919140CC251691"""
"""300103701410925941120231227HE4""","""4""","""C5""","""49""","""19HE44C5HE44HEXHEXAA""","""BY""","""LYDC5BRONZEAAA4919140CC251691"""
"""300103701410925934120231227HE4""","""4""","""C9""","""49""","""19HE44C9HE44HEXHEXAA""","""BY""","""LYDC9GUNAAA4919140CC251691"""
"""300103701410925927120231227HE4""","""6""","""C1""","""48""","""19HE46C1HE46HEXHEXAA""","""BY""","""LYDC1OR"""
"""300103701410925910120231227HE4""","""6""","""C10""","""48""","""19HE46C10HE46HEXHEXAA""","""BY""","""LYDC10ORAAA4819140CC251691"""
"""300103701410925903120231227HE4""","""6""","""C11""","""48""","""19HE46C11HE46HEXHEXAA""","""BY""","""LYDC11BLEUAAA4819140CC251691"""
"""300103701410925897120231227HE4""","""6""","""C3""","""48""","""19HE46C3HE46HEXHEXAA""","""BY""","""LYDC3ARGENTAAA4819140CC251691"""
"""300103701410925859120231227HE4""","""9""","""C1""","""55""","""18HE49C1HE49HEXHEXAA""","""BY""","""LYDC1NOIR"""
"""300103701410925842120231227HE4""","""9""","""C3""","""55""","""18HE49C3HE49HEXHEXAA""","""BY""","""LYDC3BLEU"""
"""300103701410925835120231227HE4""","""9""","""C9""","""55""","""18HE49C9HE49HEXHEXAA""","""BY""","""LYDC9NOIR"""
"""300103701410924845120231227HE5""","""GOLD""","""56""","""16HE""","""5GOLDHE5HEXHEXAA""","""BY""","""LYDGOLDMARRON"""
"""300103701410924838120231227HE5""","""SILVER""","""56""","""16HE""","""5SILVERHE5HEXHEXAA""","""BY""","""LYDSILVERBLEU"""
"""300103701410925781120231227HE5""","""1""","""C1""","""53""","""18HE51C1HE51HEXHEXAA""","""BY""","""LYDC1NOIR"""
"""300103701410925774120231227HE5""","""1""","""C3""","""53""","""18HE51C3HE51HEXHEXAA""","""BY""","""LYDC3BLEU"""
"""300103701410925767120231227HE5""","""1""","""C5""","""53""","""18HE51C5HE51HEXHEXAA""","""BY""","""LYDC5VERT"""
"""300103701410925750120231227HE5""","""1""","""C9""","""53""","""18HE51C9HE51HEXHEXAA""","""BY""","""LYDC9NOIR"""
"""300103701410925743120231227HE5""","""2""","""C1""","""54""","""18HE52C1HE52HEXHEXAA""","""BY""","""LYDC1NOIR"""
"""300103701410925736120231227HE5""","""2""","""C3""","""54""","""18HE52C3HE52HEXHEXAA""","""BY""","""LYDC3BLEU"""
"""300103701410925729120231227HE5""","""2""","""C5""","""54""","""18HE52C5HE52HEXHEXAA""","""BY""","""LYDC5VERT"""
"""300103701410925712120231227HE5""","""2""","""C9""","""54""","""18HE52C9HE52HEXHEXAA""","""BY""","""LYDC9NOIR"""
"""300103701410925705120231227HE5""","""3""","""C1""","""50""","""19HE53C1HE53HEXHEXAA""","""BY""","""LYDC1NOIR"""
"""300103701410925699120231227HE5""","""3""","""C3""","""50""","""19HE53C3HE53HEXHEXAA""","""BY""","""LYDC3BLEU"""
"""300103701410925682120231227HE5""","""3""","""C5""","""50""","""19HE53C5HE53HEXHEXAA""","""BY""","""LYDC5VERT"""
"""300103701410925675120231227HE5""","""3""","""C9""","""50""","""19HE53C9HE53HEXHEXAA""","""BY""","""LYDC9NOIR"""
"""300103701410925668120231227HE5""","""4""","""C1""","""49""","""19HE54C1HE54HEXHEXAA""","""BY""","""LYDC1NOIR"""
"""300103701410925651120231227HE5""","""4""","""C3""","""49""","""19HE54C3HE54HEXHEXAA""","""BY""","""LYDC3BLEU"""
"""300103701410925644120231227HE5""","""4""","""C5""","""49""","""19HE54C5HE54HEXHEXAA""","""BY""","""LYDC5VERT"""
"""300103701410925637120231227HE5""","""4""","""C9""","""49""","""19HE54C9HE54HEXHEXAA""","""BY""","""LYDC9NOIR"""
"""300103701410924821120231227HE6""","""BROWN""","""49""","""20HE""","""6BROWNHE6HEXHEXAA""","""BY""","""LYDBROWNMARRONAAD4920145AA251691"""
"""300103701410924814120231227HE6""","""GREY""","""49""","""20HE""","""6GREYHE6HEXHEXAA""","""BY""","""LYDGREYGRISAAD4920145AA251691"""
"""300103701410924807120231227HE7""","""GOLD""","""55""","""17HE""","""7GOLDHE7HEXHEXAA""","""BY""","""LYDGOLDORAAA5517145CC251691"""
"""300103701410924791120231227HE7""","""SILVER""","""55""","""17HE""","""7SILVERHE7HEXHEXAA""","""BY""","""LYDSILVERARGENTEAAA5517145CC251691"""
"""300103701410924784120231227HE8""","""GOLDBLUE""","""53""","""20HE""","""8GOLDBLUEHE8HEXHEXAA""","""BY""","""LYDGOLDBLUEBLEU"""
"""300103701410924777120231227HE8""","""GOLDRED""","""53""","""20HE""","""8GOLDREDHE8HEXHEXAA""","""BY""","""LYDGOLDREDROUGE"""
"""300103701410924760120231227HE8""","""PURPLE""","""53""","""20HE""","""8SILVERPURPLEHE8HEXHEXAA""","""BY""","""LYDPURPLEVIOLET"""
"""300103701410924753120231227HE9""","""BLACK""","""54""","""18HE""","""9BLACKHE9HEXHEXAA""","""BY""","""LYDBLACKNOIRAAB5418140CC251691"""
"""300103701410924746120231227HE9""","""GOLDPURPLE""","""54""","""18HE""","""9GOLDPURPLEHE9HEXHEXAA""","""BY""","""LYDGOLDPURPLEVIOLET"""
"""300103701410924739120231227HE9""","""GOLDRED""","""54""","""18HE""","""9GOLDREDHE9HEXHEXAA""","""BY""","""LYDGOLDREDROUGE"""
"""3300103701410911814120231227AF""","""099""","""C1""","""54""","""18AF099C1AF099LYDLES""","""YEUX""","""DOUXC1ArgentAAB5418138CC131691"""
"""4300103701410911807120231227AF""","""099""","""C2""","""54""","""18AF099C2AF099LYDLES""","""YEUX""","""DOUXC2DorC)eAAB5418138CC131691"""
"""5300103701410911791120231227AF""","""099""","""C3""","""54""","""18AF099C3AF099LYDLES""","""YEUX""","""DOUXC3MarronAAB5418138CC131691"""
"""6300103701410911784120231227AF""","""099""","""C4""","""54""","""18AF099C4AF099LYDLES""","""YEUX""","""DOUXC4Noir"""
"""7300103701410911777120231227AF""","""099""","""C5""","""54""","""18AF099C5AF099LYDLES""","""YEUX""","""DOUXC5GunAAB5418138CC131691"""
"""8300103701410911760120231227AF""","""100""","""C1""","""54""","""18AF100C1AF100LYDLES""","""YEUX""","""DOUXC1Argent"""
"""9300103701410911753120231227AF""","""100""","""C2""","""54""","""18AF100C2AF100LYDLES""","""YEUX""","""DOUXC2Noir"""
"""10300103701410911746120231227A""","""F100""","""C3""","""54""","""18AF100C3AF100LYDLES""","""YEUX""","""DOUXC3DorC)eABB5418138CC131691"""
"""11300103701410911739120231227A""","""F100""","""C4""","""54""","""18AF100C4AF100LYDLES""","""YEUX""","""DOUXC4GunABB5418138CC131691"""
"""12300103701410913061120231227A""","""F101""","""C1""","""54""","""17AF101C1AF101LYDLES""","""YEUX""","""DOUXC1Argent"""
"""13300103701410913054120231227A""","""F101""","""C2""","""54""","""17AF101C2AF101LYDLES""","""YEUX""","""DOUXC2NoirABB5417140CC131691"""
"""14300103701410913047120231227A""","""F101""","""C3""","""54""","""17AF101C3AF101LYDLES""","""YEUX""","""DOUXC3Argent"""
"""15300103701410913030120231227A""","""F101""","""C4""","""54""","""17AF101C4AF101LYDLES""","""YEUX""","""DOUXC4DorC)eABB5417140CC131691"""
"""16300103701410913023120231227A""","""F101""","""C5""","""54""","""17AF101C5AF101LYDLES""","""YEUX""","""DOUXC5GunABB5417140CC131691"""
"""17300103701410911722120231227A""","""F103""","""C1""","""53""","""14AF103C1AF103LYDLES""","""YEUX""","""DOUXC1Argent"""
"""18300103701410911715120231227A""","""F103""","""C2""","""53""","""14AF103C2AF103LYDLES""","""YEUX""","""DOUXC2DorC)eAAB5314140CC131691"""
"""19300103701410911708120231227A""","""F103""","""C3""","""53""","""14AF103C3AF103LYDLES""","""YEUX""","""DOUXC3DorC)e"""
"""20300103701410911692120231227A""","""F103""","""C4""","""53""","""14AF103C4AF103LYDLES""","""YEUX""","""DOUXC4Noir"""
"""21300103701410911685120231227A""","""F103""","""C5""","""53""","""14AF103C5AF103LYDLES""","""YEUX""","""DOUXC5GunAAB5314140CC131691"""
"""22300103701410911678120231227A""","""F104""","""C1""","""53""","""16AF104C1AF104LYDLES""","""YEUX""","""DOUXC1Argent"""
"""23300103701410911661120231227A""","""F104""","""C2""","""53""","""16AF104C2AF104LYDLES""","""YEUX""","""DOUXC2Noir"""
"""24300103701410911654120231227A""","""F104""","""C3""","""53""","""16AF104C3AF104LYDLES""","""YEUX""","""DOUXC3DorC)eAAB5316138CC131691"""
"""25300103701410911647120231227A""","""F104""","""C4""","""53""","""16AF104C4AF104LYDLES""","""YEUX""","""DOUXC4GunAAB5316138CC131691"""
"""26300103701410911630120231227A""","""F105""","""C1""","""53""","""17AF105C1AF105LYDLES""","""YEUX""","""DOUXC1DorC)eAAB5317138CC131691"""
"""27300103701410911623120231227A""","""F105""","""C2""","""53""","""17AF105C2AF105LYDLES""","""YEUX""","""DOUXC2ArgentAAB5317138CC131691"""
"""28300103701410911616120231227A""","""F105""","""C3""","""53""","""17AF105C3AF105LYDLES""","""YEUX""","""DOUXC3Noir"""
"""29300103701410911609120231227A""","""F105""","""C4""","""53""","""17AF105C4AF105LYDLES""","""YEUX""","""DOUXC4GunAAB5317138CC131691"""
"""30300103701410913016120231227A""","""F106""","""C1""","""53""","""16AF106C1AF106LYDLES""","""YEUX""","""DOUXC1ArgentAAB5316138CC131691"""
"""31300103701410913009120231227A""","""F106""","""C2""","""53""","""16AF106C2AF106LYDLES""","""YEUX""","""DOUXC2NoirAAB5316138CC131691"""
"""32300103701410912996120231227A""","""F106""","""C3""","""53""","""16AF106C3AF106LYDLES""","""YEUX""","""DOUXC3GunAAB5316138CC131691"""
"""33300103701410912989120231227A""","""F106""","""C4""","""53""","""16AF106C4AF106LYDLES""","""YEUX""","""DOUXC4DorC)eAAB5316138CC131691"""
"""34300103701410911593120231227A""","""F107""","""C1""","""49""","""22AF107C1AF107LYDLES""","""YEUX""","""DOUXC1Argent"""
"""35300103701410911586120231227A""","""F107""","""C2""","""49""","""22AF107C2AF107LYDLES""","""YEUX""","""DOUXC2DorC)e"""
"""36300103701410911579120231227A""","""F107""","""C3""","""49""","""22AF107C3AF107LYDLES""","""YEUX""","""DOUXC3Gun"""
"""37300103701410911562120231227A""","""F107""","""C4""","""49""","""22AF107C4AF107LYDLES""","""YEUX""","""DOUXC4Argent"""
"""38300103701410911555120231227A""","""F107""","""C5""","""49""","""22AF107C5AF107LYDLES""","""YEUX""","""DOUXC5DorC)e"""
"""39300103701410911548120231227A""","""F107""","""C6""","""49""","""22AF107C6AF107LYDLES""","""YEUX""","""DOUXC6Argent"""
"""40300103701410911531120231227A""","""F108""","""C1""","""52""","""18Af108C1AF108LYDLES""","""YEUX""","""DOUXC1Argent"""
"""41300103701410911524120231227A""","""F108""","""C2""","""52""","""18Af108C2AF108LYDLES""","""YEUX""","""DOUXC2Noir"""
"""42300103701410911517120231227A""","""F108""","""C3""","""52""","""18Af108C3AF108LYDLES""","""YEUX""","""DOUXC3ArgentAAB5218140CC131691"""
"""43300103701410911500120231227A""","""F108""","""C4""","""52""","""18Af108C4AF108LYDLES""","""YEUX""","""DOUXC4DorC)e"""
"""44300103701410911494120231227A""","""F108""","""C5""","""52""","""18Af108C5AF108LYDLES""","""YEUX""","""DOUXC5DorC)eAAB5218140CC131691"""
"""45300103701410911487120231227A""","""F109""","""C1""","""54""","""17AF109C1AF109LYDLES""","""YEUX""","""DOUXC1Argent"""
"""46300103701410911470120231227A""","""F109""","""C2""","""54""","""17AF109C2AF109LYDLES""","""YEUX""","""DOUXC2Gun"""
"""47300103701410911463120231227A""","""F109""","""C3""","""54""","""17AF109C3AF109LYDLES""","""YEUX""","""DOUXC3DorC)e"""
"""48300103701410911456120231227A""","""F109""","""C4""","""54""","""17AF109C4AF109LYDLES""","""YEUX""","""DOUXC4DorC)eABB5417133CC131691"""
"""49300103701410911449120231227A""","""F110""","""C1""","""52""","""17AF110C1AF110LYDLES""","""YEUX""","""DOUXC1ArgentAAB5217135CC101691"""
"""50300103701410911432120231227A""","""F110""","""C2""","""52""","""17AF110C2AF110LYDLES""","""YEUX""","""DOUXC2DorC)eAAB5217135CC101691"""
"""51300103701410911425120231227A""","""F110""","""C3""","""52""","""17AF110C3AF110LYDLES""","""YEUX""","""DOUXC3MarronAAB5217135CC101691"""
"""52300103701410911418120231227A""","""F110""","""C4""","""52""","""17AF110C4AF110LYDLES""","""YEUX""","""DOUXC4Noir"""
"""53300103701410911401120231227A""","""F110""","""C5""","""52""","""17AF110C5AF110LYDLES""","""YEUX""","""DOUXC5GunAAB5217135CC101691"""
"""54300103701410911395120231227A""","""F111""","""C1""","""54""","""17AF111C1AF111LYDLES""","""YEUX""","""DOUXC1Argent"""
"""55300103701410911388120231227A""","""F111""","""C2""","""54""","""17AF111C2AF111LYDLES""","""YEUX""","""DOUXC2DorC)e"""
"""56300103701410911371120231227A""","""F111""","""C3""","""54""","""17AF111C3AF111LYDLES""","""YEUX""","""DOUXC3Gun"""
"""57300103701410911364120231227A""","""F111""","""C4""","""54""","""17AF111C4AF111LYDLES""","""YEUX""","""DOUXC4DorC)eABB5417140CC101691"""
"""58300103701410912972120231227A""","""F112""","""C1""","""50""","""19AF112C1AF112LYDLES""","""YEUX""","""DOUXC1Argent"""
"""59300103701410912965120231227A""","""F112""","""C2""","""50""","""19AF112C2AF112LYDLES""","""YEUX""","""DOUXC2DorC)e"""
"""60300103701410912958120231227A""","""F112""","""C3""","""50""","""19AF112C3AF112LYDLES""","""YEUX""","""DOUXC3Gun"""
"""61300103701410912941120231227A""","""F112""","""C4""","""50""","""19AF112C4AF112LYDLES""","""YEUX""","""DOUXC4DorC)e"""
"""62300103701410911357120231227A""","""F113""","""C1""","""51""","""17AF113C1AF113LYDLES""","""YEUX""","""DOUXC1Argent"""
"""63300103701410911340120231227A""","""F113""","""C2""","""51""","""17AF113C2AF113LYDLES""","""YEUX""","""DOUXC2DorC)e"""
"""64300103701410911333120231227A""","""F113""","""C3""","""51""","""17AF113C3AF113LYDLES""","""YEUX""","""DOUXC3Noir"""
"""65300103701410911326120231227A""","""F113""","""C4""","""51""","""17AF113C4AF113LYDLES""","""YEUX""","""DOUXC4DorC)eAAB5117135CC131691"""
"""66300103701410911319120231227A""","""F113""","""C5""","""51""","""17AF113C5AF113LYDLES""","""YEUX""","""DOUXC5DorC)eAAB5117135CC131691"""
"""67300103701410911302120231227A""","""F113""","""C6""","""51""","""17AF113C6AF113LYDLES""","""YEUX""","""DOUXC6GunAAB5117135CC131691"""
"""68300103701410911296120231227A""","""F113""","""C7""","""51""","""17AF113C7AF113LYDLES""","""YEUX""","""DOUXC7ArgentAAB5117135CC131691"""
"""69300103701410911289120231227A""","""F113""","""C8""","""51""","""17AF113C8AF113LYDLES""","""YEUX""","""DOUXC8DorC)e"""
"""70300103701410911272120231227A""","""F115""","""C1""","""53""","""17AF115C1AF115LYDLES""","""YEUX""","""DOUXC1ArgentABB5317138CC131691"""
"""71300103701410911265120231227A""","""F115""","""C2""","""53""","""17AF115C2AF115LYDLES""","""YEUX""","""DOUXC2DorC)eABB5317138CC131691"""
"""72300103701410911258120231227A""","""F115""","""C3""","""53""","""17AF115C3AF115LYDLES""","""YEUX""","""DOUXC3Noir"""
"""73300103701410911241120231227A""","""F115""","""C4""","""53""","""17AF115C4AF115LYDLES""","""YEUX""","""DOUXC4GunABB5317138CC131691"""
"""74300103701410911234120231227A""","""F117""","""C1""","""53""","""18AF117C1AF117LYDLES""","""YEUX""","""DOUXC1Argent"""
"""75300103701410911227120231227A""","""F117""","""C2""","""53""","""18AF117C2AF117LYDLES""","""YEUX""","""DOUXC2DorC)e"""
"""76300103701410911210120231227A""","""F117""","""C3""","""53""","""18AF117C3AF117LYDLES""","""YEUX""","""DOUXC3Noir"""
"""77300103701410911203120231227A""","""F117""","""C4""","""53""","""18AF117C4AF117LYDLES""","""YEUX""","""DOUXC4DorC)eABB5318138CC131691"""
"""78300103701410911197120231227A""","""F119""","""C1""","""54""","""19AF119C1AF119LYDLES""","""YEUX""","""DOUXC1ArgentAAB5419138CC131691"""
"""79300103701410911180120231227A""","""F119""","""C2""","""54""","""19AF119C2AF119LYDLES""","""YEUX""","""DOUXC2DorC)eAAB5419138CC131691"""
